sentence_idx	title	main	aspect1	opinion1	aspect2	opinion2	aspect3	opinion3
552	"So sánh xe VinFast Lux SA2.0 2021 và Toyota Fortuner 2021: ""Cuộc chơi"" dần thay đổi"	VinFast Lux SA2.0 2021 là chiếc xe sở hữu bộ mâm hợp kim lớn nhất phân khúc với kích thước 20 inch dạng 6 chấu kép 2 tông màu cùng bộ lốp trước 275/40R20 và 315/35R20 to bản phía sau	thiết kế	tích cực				
552	"So sánh xe VinFast Lux SA2.0 2021 và Toyota Fortuner 2021: ""Cuộc chơi"" dần thay đổi"	"Khi quan sát từ đuôi xe, VinFast Lux SA2.0 thể hiện rõ dáng vẻ bệ vệ nhờ thông số kích thước chiều cao và rộng đều lớn hơn đối thủ"	thiết kế	tích cực				
552	"So sánh xe VinFast Lux SA2.0 2021 và Toyota Fortuner 2021: ""Cuộc chơi"" dần thay đổi"	"VinFast Lux SA2.0 là chiếc xe duy nhất trong phân khúc sở hữu hệ thống ghế ngồi bọc da Nappa toát lên vẻ sang trọng, cao cấp"	thiết kế	tích cực				
552	"So sánh xe VinFast Lux SA2.0 2021 và Toyota Fortuner 2021: ""Cuộc chơi"" dần thay đổi"	"Xét về không gian hàng ghế thứ 3, Toyota Fortuner 2021 mang đến sự thoải mái hơn cho người dùng ở khoảng để chân và trần xe so với những gì mà VinFast Lux SA2.0 đang thể hiện"	thiết kế	tích cực				
552	"So sánh xe VinFast Lux SA2.0 2021 và Toyota Fortuner 2021: ""Cuộc chơi"" dần thay đổi"	"VinFast Lux SA2.0 là chiếc xe có khả năng cách âm hàng đầu phân khúc, nhưng vẫn còn ""sạn"""	tính năng và công nghệ	tích cực				
552	"So sánh xe VinFast Lux SA2.0 2021 và Toyota Fortuner 2021: ""Cuộc chơi"" dần thay đổi"	Toyota Fortuner Legender phiên bản mới đã cải thiện ở khả năng vận hành với độ nhạy chân ga tốt hơn phiên bản tiền nhiệm nhờ việc công suất đã được tăng đáng kể	sức mạnh	tích cực				
552	"So sánh xe VinFast Lux SA2.0 2021 và Toyota Fortuner 2021: ""Cuộc chơi"" dần thay đổi"	"Nhìn chung, nhờ sử dụng khung gầm, động cơ của BMW X5 nên VinFast Lux SA2.0 2021 là chiếc xe mang đến trải nghiệm lái rõ ràng tốt hơn Toyota Fortuner 2021"	sức mạnh	tích cực				
376	So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam	"Subaru Forester 2020 luôn là chiếc xe có giá cao nhất phân khúc tại Việt Nam khi dao động trong khoảng 1,128-1,288 tỷ đồng cho 3 phiên bản tùy chọn khác nhau"	giá	tiêu cực				
376	So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam	"Mặc dù vậy, thiết kế này của Subaru Forester 2020 vẫn bị coi là khá lạc hậu so với những đối thủ hiện nay"	thiết kế	tiêu cực				
376	So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam	Vô-lăng trên Honda CR-V được thiết kế bắt mắt hơn với chất liệu bọc da với khả năng cầm nắm vừa vặn	thiết kế	tích cực				
376	So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam	"Bên phía đối diện, Subaru Forester cũng dùng vô-lăng 3 chấu bọc da, nhưng chiếc xe này không mang đến cảm giác cao cấp như đối thủ"	thiết kế	tiêu cực				
376	So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam	Honda là một trong những chiếc xe có động cơ ấn tượng hàng đầu phân khúc mà đội ngũ so sánh xe chúng tôi đã từng được trải nghiệm	sức mạnh	tích cực				
376	So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam	"Nhờ đó, những chiếc xe Subaru luôn được biết đến là an toàn nhất thế giới"	an toàn	tích cực				
376	So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam	"Nếu xét về độ ổn định của khung gầm, sẽ không có chiếc nào trong phân khúc vượt qua được Subaru Forester hiện hành"	thiết kế	tích cực				
376	So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam	Động cơ trên Subaru Forester 2020 không có sức mạnh trên giấy tờ quá ấn tượng như đối thủ	sức mạnh	tiêu cực				
376	So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam	Mặc dù có hệ thống lái trợ lực điện nhưng chúng tôi đánh giá vô-lăng của Subaru Forester không bị quá nhẹ như đối thủ CR-V	thiết kế	tích cực				
376	So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam	"So với CR-V, đội ngũ so sánh xe chúng tôi cảm thấy an toàn hơn với loạt tính năng hỗ trợ người lái thuộc gói an toàn EyeSight"	an toàn	tích cực				
55	"Hơn 600 triệu đồng, chọn Kia Seltos Luxury 2020 hay Mitsubishi Xpander AT 2020?"	Do là chiếc xe 7 chỗ nên đang sở hữu các thông số kích thước nhỉnh hơn Kia Seltos	thiết kế	tích cực				
55	"Hơn 600 triệu đồng, chọn Kia Seltos Luxury 2020 hay Mitsubishi Xpander AT 2020?"	"Đến với phiên bản nâng cấp, bộ ""móng"" chính là sự khác biệt của Mitsubishi Xpander với họa tiết mới gọn gàng hơn và duy trì dạng 5 chấu với kích thước 17 inch"	thiết kế	tích cực				
374	"So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi ""vua"" phân khúc bị đe dọa"	"Với việc thay đổi nhẹ trong phiên bản nâng cấp lần này, Honda CR-V 2020 đã có giá bán nhỉnh hơn bản tiền nhiệm, giá xe dao động từ 998-1.118 triệu đồng"	giá	tiêu cực				
374	"So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi ""vua"" phân khúc bị đe dọa"	Những phiên bản màu đỏ mới có mức giá cao hơn 5 triệu đồng	giá	tiêu cực				
374	"So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi ""vua"" phân khúc bị đe dọa"	 Baic Beijing X7 2020 đang trở thành hiện tượng của phân khúc nhờ mức giá rẻ nhất dao động từ 528-688 triệu đồng	giá	tích cực				
374	"So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi ""vua"" phân khúc bị đe dọa"	"Hơn nữa, Baic Beijing X7 cũng sử dụng bộ la-zăng lớn hơn đối thủ là 19 inch cùng thiết kế dạng 2 tông màu khác biệt"	thiết kế	tích cực				
374	"So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi ""vua"" phân khúc bị đe dọa"	"Về thiết kế vô-lăng, Honda CR-V không thay đổi so với bản cũ"	thiết kế	trung lập				
374	"So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi ""vua"" phân khúc bị đe dọa"	"Người dùng CR-V sẽ phải ghen tỵ khi Baic Beijing X7 2020 có giá rẻ hơn nhưng lại sở hữu màn hình giải trí lớn đến 12,3 inch hỗ trợ kết nối đa phương tiện cùng dàn âm thanh 11 loa"	giá	tích cực				
374	"So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi ""vua"" phân khúc bị đe dọa"	"Ở khả năng vận hành, Honda CR-V 2020 là chiếc xe không thay đổi động cơ nên người dùng sẽ có những trải nghiệm không khác biệt so với phiên bản cũ"	sức mạnh	trung lập				
374	"So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi ""vua"" phân khúc bị đe dọa"	"Với trải nghiệm thực tế của chúng tôi, điểm mạnh của Honda CR-V vẫn nằm ở động cơ mạnh mẽ hàng đầu phân khúc"	sức mạnh	tích cực				
374	"So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi ""vua"" phân khúc bị đe dọa"	"Cũng tương tự đối thủ, Baic Beijing X7 2020 sử dụng động cơ Turbo với công suất 188 mã lực"	sức mạnh	trung lập				
491	So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?	"Nhìn ngang từ phần thân xe, Xpander đang tỏ ra trường xe hơn nhờ thông số chiều dài ấn tượng hơn XL7"	thiết kế	tích cực				
491	So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?	Điểm nhấn giúp xe ấn tượng hơn đối thủ là cụm đèn hậu liền mạch với nhau bởi dải crom sang trọng	thiết kế	tích cực				
491	So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?	"Suzuki XL7 2020 là chiếc xe kế thừa gần như trọn vẹn thiết kế khoang nội thất của ""đàn anh"" Ertiga"	thiết kế	trung lập				
491	So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?	"Trong phân khúc MPV, Suzuki XL7 2020 là chiếc xe sở hữu màn hình giải trí kích thước lớn nhất đến 10 inch và khu vực điều hoà có thiết kế gọn gàng hơn đối thủ"	thiết kế	tích cực				
491	So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?	"Đó là nhờ xe có chiều dài nội thất lên tới 2.840 mm và trục cơ sở lớn đến 2.775 mm, thông số trên vượt trội so với đối thủ XL7"	thiết kế	tích cực				
491	So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?	Suzuki XL7 2020 nổi bật hơn các đối thủ cùng phân khúc khi vô-lăng dạng D-Cut thể thao bọc da	thiết kế	tích cực				
491	So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?	"So với đối thủ, Mitsubishi Xpander 2020 thua thiệt đôi chút khi chỉ có màn hình cảm ứng 7 inch"	tính năng và công nghệ	tiêu cực				
491	So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?	"Với những công nghệ an toàn được trang bị, Mitsubishi Xpander 2020 đang tỏ ra vượt trội hơn đối thủ"	an toàn	tích cực				
491	So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?	"Với Mitsubishi Xpander 2020, người dùng sẽ có một chiếc xe với ngoại hình trẻ trung mang hơi hướng tương lai, công nghệ đã được áp dụng hiều hơn so với bản cũ"	tính năng và công nghệ	tích cực				
359	So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn	Ford Everest là mẫu xe đi đầu trong việc trang bị những công nghệ an toàn tiên tiến và hiện đại nhất trong phân khúc SUV 7 chỗ tại Việt Nam từ 2 năm trước	an toàn	tích cực				
359	So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn	"So với đời cũ, giá xe Mitsubishi Pajero Sport 2021 tăng đáng kể, đặc biệt với phiên bản cao cấp Diesel 4×4 AT"	giá	tiêu cực				
359	So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn	"Ngoài ra, mẫu SUV này còn có thêm ăng ten vây cá mập mới, tính năng đá cốp để gia tăng sự tiện nghi tương tự đối thủ"	tính năng và công nghệ	trung lập				
359	So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn	"Ngược lại đối thủ, Mitsubishi Pajero Sport 2021 đã nâng cấp mạnh mẽ với khoang nội thất nhiều cải tiến hơn"	thiết kế	tích cực				
359	So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn	"Đổi lại phần vô-lăng nặng, Mitsubishi Pajero Sport lại có bán kính vòng quay tối thiểu chỉ 5,6m nhỏ nhất phân khúc nên việc xoay trở xe dễ dàng hơn"	thiết kế	tích cực				
359	So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn	Mitsubishi Pajero Sport 2021 mới được nâng cấp với ngoại hình trẻ trung hơn và đặc biệt là mẫu SUV này giờ đây đã đầy ắp công nghệ an toàn so với chính phiên bản tiền nhiệm	an toàn	tích cực				
359	So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn	Điểm trừ đến từ phần vô-lăng nặng không phù hợp với phái đẹp và mức giá đã tăng đáng kể so với đời cũ	giá	tiêu cực				
344	"So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: ""Tân binh"" mới nổi thách thức ""lão làng"""	"Baic Beijing X7 2020 đang nổi lên như một hiện tượng không chỉ nhờ thiết kế ấn tượng, nhiều option mà mẫu xe này còn có mức giá rẻ như nhiều chiếc xe Trung Quốc khác"	giá	tích cực				
344	"So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: ""Tân binh"" mới nổi thách thức ""lão làng"""	"Hyundai Tucson cũng dùng lưới tản nhiệt hình lục giác, nhưng trái ngược với đối thủ, những thanh vắt ngang trên chiếc xe đến từ Hàn Quốc được bọc crom"	thiết kế	trung lập				
344	"So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: ""Tân binh"" mới nổi thách thức ""lão làng"""	"Đến với những trang bị ở phần thân, Baic Beijing X7 đang tỏ ra vượt trội hơn đối thủ khi dùng bộ la-zăng 19 inch với họa tiết cầu kỳ hơn"	thiết kế	tích cực				
344	"So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: ""Tân binh"" mới nổi thách thức ""lão làng"""	"Về tổng thể nội thất, Hyundai Tucson 2020 vẫn không nhiều thay đổi so với phiên bản trước"	thiết kế	trung lập				
344	"So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: ""Tân binh"" mới nổi thách thức ""lão làng"""	"Tuy nhiên, cảm giác cầm nắm của phần vô-lăng này không được ""nịnh tay"" như đối thủ"	thiết kế	tiêu cực				
344	"So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: ""Tân binh"" mới nổi thách thức ""lão làng"""	Nhờ trục cơ sở lớn nhất phân khúc nên Beijing X7 có hàng ghế sau rộng rãi có khả năng ngả ghế và tích hợp bệ tỳ tay ở vị trí trung tâm	thiết kế	tích cực				
344	"So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: ""Tân binh"" mới nổi thách thức ""lão làng"""	Điểm mạnh nhất của Baic Beijing X7 2020 đến từ những trang bị tiện nghi dẫn đầu phân khúc CUV hạng C tại Việt Nam	tính năng và công nghệ	tích cực				
344	"So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: ""Tân binh"" mới nổi thách thức ""lão làng"""	"Những tiện nghi của Hyundai Tucson 2020 không nhiều như đối thủ, nhưng vẫn ở mức đủ dùng"	tính năng và công nghệ	trung lập				
344	"So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: ""Tân binh"" mới nổi thách thức ""lão làng"""	Nhìn ngay vào thông số sức mạnh động cơ Baic Beijing X7 đang tỏ ra vượt trội hơn hẳn so với Hyundai Tucson	sức mạnh	tích cực				
432	So sánh xe Kia Sorento 2021 và Toyota Fortuner 2021: Đại chiến xe Hàn - Nhật	"Do đó, mẫu xe này có giá bán tăng mạnh so với đời cũ dao động từ 1,099 - 1,349 tỷ đồng"	giá	tiêu cực				
432	So sánh xe Kia Sorento 2021 và Toyota Fortuner 2021: Đại chiến xe Hàn - Nhật	Toyota Fortuner 2021 vẫn giữ truyền thống với mức giá cao nhất phân khúc từ 995 - 1.426 triệu đồng cho 7 phiên bản	giá	tiêu cực				
432	So sánh xe Kia Sorento 2021 và Toyota Fortuner 2021: Đại chiến xe Hàn - Nhật	"So với đối thủ, Toyota Fortuner Legender 2021 sử dụng bộ mâm nhỏ hơn với kích thước 18 inch 5 chấu kép dạng phay bóng"	thiết kế	tiêu cực				
