sentence_idx,title,main,sức_mạnh,thiết_kế,giá,tính_năng,an_toàn
292,So sánh nhanh Mitsubishi Pajero Sport 2017 và Ford Everest 2017,"về phía đối_thủ , everest titanium + làm hài_lòng người khác bằng sự rộng_rãi của không_gian cabin , kết_hợp cách bố_trí nội_thất khoa_học và ngăn_nắp giúp cả bảy vị_trí ngồi đều thấy thoải_mái",0,1,0,0,0
191,So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam,"xét về thông_số kích_thước , toyota_innova tỏ ra vượt_trội hơn hẳn đối_thủ , duy chỉ chiều dài trục cơ_sở của xe ngắn hơn , điều này sẽ ảnh_hưởng lớn đến khoang nội_thất bên trong",0,1,0,0,0
539,"So sánh xe Toyota Innova 2020 và Kia Sorento 2020: Gần 800 triệu, chọn MPV hay SUV?","nếu nhìn vào thực_lực hai mẫu này , toyota_innova giữ thế thượng_phong khi chốt mức giá rẻ hơn và có lợi_thế về thương_hiệu",0,0,1,0,0
133,So sánh Hyundai Elantra 2016 và Mazda 3 2015: Hàn - Nhật so tài,"nhờ kích_thước lớn hơn , chiếc sedan thương_hiệu nhật_bản chắc_chắn có lợi_thế về không_gian",0,1,0,0,0
513,So sánh xe Suzuki XL7 2020 và Suzuki Ertiga 2020: Lựa chọn khó khăn cho khách Việt,"như_vậy , xét về giá bán suzuki xl7 đang cao hơn "" người anh_em "" ertiga_limited và sport 2020 lần_lượt là 34 & 30 triệu đồng , mức chênh trên được đánh_giá không quá cao khiến người dùng sẽ có nhiều phân_vân khi lựa_chọn",0,0,1,0,0
484,So sánh xe Mitsubishi Triton 2020 và Toyota Hilux 2020: Cuộc chạy đua công nghệ của xe bán tải,"nhìn vào bảng giá , mitsubishi triton 2020 đang là mẫu xe chiếm ưu_thế nhờ mức giá rẻ hơn toyota_hilux",0,0,1,0,0
514,So sánh xe Suzuki XL7 2020 và Toyota Rush 2020: Giá bán có quyết định tất cả?,suzuki xl7 ngoài điểm cộng bởi sở_hữu chiều dài lớn hơn đối_thủ thì chiếc mpv mới nổi này còn có phong_cách thiết_kế hiện_đại hơn,0,1,0,0,0
525,So sánh xe Toyota Corolla Cross 2020 và Honda CR-V 2020: Cuộc chiến công nghệ,"nếu đặt toyota_corolla cross 2020 ở phân khúc b - suv thì đây đang là chiếc xe đắt , nhưng lại là xe rẻ nhất phân khúc c - cuv với giá cụ_thể như sau : khách_hàng muốn mua_bán xe , tham_khảo giá bán có_thể truy_cập tại đây :",0,0,1,0,0
316,So sánh nhanh Toyota Hilux 2021 và Mitsubishi Triton 2021,"tuy_nhiên , triton có bi projector , cho độ chụm của ánh_sáng tốt hơn là hilux dùng dạng bóng",0,0,0,1,0
98,"Rẻ hơn 100 triệu, Mitsubishi Triton Athlete 2018 có thể chiến thắng Ford Ranger Wildtrak 2018 không?","cả về trang_bị , vận_hành hay ngoại_thất đều cho thấy mitsubishi triton còn trên_cơ mẫu xe mỹ hơn một_chút",1,1,0,1,0
414,So sánh xe KIA Morning 2021 và VinFast Fadil 2021:  bạn là người duy mỹ hay thực dụng?,"kia morning 2021 có_giá bán cao hơn , thiết_kế ngoại_thất nổi_bật hơn và nhiều tiện_nghi hơn",0,0,1,0,0
137,So sánh Hyundai Kona 2020 và Ford EcoSport 2020,"trang_bị ngoại_thất trên bản cao_cấp nhất của kona cũng hấp_dẫn , đầy_đủ hơn ecosport",0,1,0,0,0
235,So sánh nhanh Ford EcoSport 2021 và Kia Seltos 2021,"với động_cơ mạnh_mẽ hơn , không khó hiểu khi kia seltos 2021 sẽ tốn xăng hơn so với ford ecosport 2021",1,0,0,1,0
218,So sánh VinFast LUX A 2021 và Toyota Camry 2021: chọn cảm giác lái hay bền bỉ?,kích_thước màn của vinfast lux a_base 10.4 inch to hơn màn 7 - inch của toyota_camry 2.0 g,0,1,0,0,0
294,So sánh nhanh Mitsubishi Pajero Sport 2021 và Hyundai Santa Fe 2021,nhờ trang_bị công_nghệ evgt nên mặc_dù có_thể_tích nhỏ hơn thì sức_mạnh động_cơ_diesel của santa fe lớn hơn pajero_sport,1,0,0,0,0
410,So sánh xe Hyundai SantaFe và Toyota Fortuner: Cuộc chiến Nhật - Hàn giành ngôi vương trong phân khúc SUV,"bên cạnh đó , dù mức giá đã giảm đáng_kể so với thời nhập_khẩu nguyên chiếc , nhưng santafe lắp_ráp trong nước vẫn là dòng xe giữ mức giá cao nhất trong phân khúc suv",0,0,1,0,0
316,So sánh nhanh Toyota Hilux 2021 và Mitsubishi Triton 2021,danh_sách trang_bị an_toàn trên toyota_hilux 2.4 at nhiều hơn đối_thủ,0,0,0,0,1
300,So sánh nhanh Nissan Navara EL và Mitsubishi Triton 4x2 AT,danh_sách an_toàn của hai đối_thủ gần như tương_đồng khi triton 4x2 không trang_bị hệ_thống hỗ_trợ phanh gấp ba so với đối_thủ,0,0,0,0,1
590,"Đắt hơn gần 300 triệu, Toyota Camry 2.5Q 2019 có thực sự vượt trội hơn so với Kia Optima GT-Line 2019?","nếu chỉ xét riêng về giá bán , mẫu xe có nguồn_gốc từ hàn_quốc luôn được thaco niêm_yết ở mức thấp hơn nhiều so với đối_thủ có nguồn_gốc từ nhật_bản",0,0,1,0,0
3,1.5 tỷ mua Vinfast LUX SA2.0 hay Ford Everest Titanium 2.0 AT 4WD?,"nhìn_chung , trang_bị tiện_nghi bên trong nội_thất của everest titanium 2.0 at 4wd có phần nổi_trội hơn so với mẫu suv hoàn_toàn mới đến từ việt_nam",0,1,0,0,0
318,So sánh nhanh Toyota Vios và Suzuki Ciaz,"nói ngắn_gọn thì ciaz to_lớn , bệ_vệ hơn nên có được nội_thất rộng_rãi cũng như đi_lại thoải_mái hơn , nhưng lại kém về khả_năng xoay_trở ở các đường_phố đông_đúc , chật_hẹp so với vios",0,1,0,0,0
111,So sánh Chevrolet Colorado 2.5L 4x2 AT và Mitsubishi Triton 2.5L 4x2 AT,"tuy_nhiên với thiết_kế bắt_mắt hơn và động_cơ mạnh_mẽ hơn để di_chuyển trong điều_kiện địa_hình khó_khăn hơn thì colorado 2.5 at là lựa_chọn hợp_lý hơn , đồng_thời phù_hợp cho nhiều đối_tượng khách_hàng từ trẻ_trung đến trung_niên",1,1,0,0,0
204,So sánh Toyota Camry 2.0G 2019 và Mazda 6 FL Premium 2.5L 2019 với cùng mức giá xấp xỉ một tỷ đồng,"tuy_nhiên , thiết_kế cụm đèn_pha trên camry 2.0 g mang đến sự sang_trọng , sắc nét và hài hòa hơn so với mazda 6",0,1,0,0,0
332,So sánh trang bị trên Kia Soluto 2021 và Hyundai Accent 2021 ,"với giá bán cao hơn 72 triệu đồng , hyundai accent at tiêu_chuẩn 2021 sở_hữu những công_nghệ hiện địa hơn hẳn đối_thủ đồng_hương kia soluto at deluxe",0,0,1,1,0
294,So sánh nhanh Mitsubishi Pajero Sport 2021 và Hyundai Santa Fe 2021,"do đó , về khả_năng chiếu sáng , đèn_pha mitsubishi pajero sport có tầm chiếu xa và bao_quát hơn đối_thủ , giúp người lái dễ_dàng quan_sát hơn , đặc_biệt là khi chạy đêm ở những cung đường mới",0,0,0,1,0
83,"Mua xe gia đình dưới 600 triệu đồng, chọn Toyota Vios 2018 hay Honda City 2018?","nhìn_chung , cả toyota_vios 1.5 g 2018 và honda city 1.5 top 2018 đều mang đến không_gian xe rộng_rãi , thoải_mái tuy_nhiên chiều dài cơ_sở của city lớn hơn một_chút so với đối_thủ",0,1,0,0,0
188,So sánh Mitsubishi Triton 2021 và Isuzu D-Max 2021,"như_vậy là d - max dài hơn triton 40mm , thấp hơn 10mm , nhưng xét về chiều rộng thì nhỉnh hơn 55mm , chiều dài cơ_sở cũng hơn 125mm",0,1,0,0,0
63,Lựa chọn Toyota Yaris 2018 hay Ford Ecosport 2018 cho gia đình?,"kích_thước lazăng ford ecosport lần_lượt là 16 và 17 inch , nhỉnh hơn so với toyota_yaris chỉ 15 inch",0,1,0,0,0
202,So sánh Toyota Altis và Honda Civic - Sedan hạng C của Nhật trong tầm giá 750-950 triệu,bán_kính quay_vòng tối_thiểu dài của civic dài hơn altis nên mặc_dù kích_thước nhỏ nhưng chiếc sedan của honda khó xoay_trở hơn trong điều_kiện giao_thông đông_đúc,0,1,0,0,0
70,"Mua sedan hạng C, nên chọn Hyundai Elantra Sport 2018 hay Honda Civic 2018 cho phải?","2 xe có chiều dài cơ_sở chung là 2.700 mm nhưng elantra nhỉnh hơn khi sở_hữu khoảng sáng gầm xe tới 150mm , hơn đối_thủ 17mm",0,1,0,0,0
464,"So sánh xe Mazda CX-5 2019 và Subaru Forester 2019: Kẻ đầy ắp công nghệ, kẻ đề cao sự mạnh mẽ","mazda cx - 5 thể_hiện rõ sự thua_kém đối_thủ về mặt kích_thước nhưng lại gây ấn_tượng mạnh với người tiêu_dùng bởi thiết_kế thể_thao , điệu_đà hơn forester",0,1,0,0,0
524,So sánh xe Toyota Corolla Altis 2020 và Mazda 3 2020: Thế trận khó đảo chiều,"phiên_bản nâng_cấp mới , toyota_corolla altis chỉ được phân_phối với 2 biến_thể với mức giá từ 733 - 763 triệu đồng , màu trắng ngọc_trai sẽ cao hơn 8 triệu đồng",0,0,1,0,0
108,"Sedan lắp ráp dưới 600 triệu đồng, chọn Hyundai Accent 2018 hay Toyota Vios 2018?","tuy_nhiên , vios thua_kém hyundai accent 2018 khi không trang_bị đèn led và đèn_pha vẫn là loại halogen projector có khá nhiều hạn_chế về khả_năng hỗ_trợ người lái",0,0,0,1,0
555,"So sánh ưu nhược điểm, giá xe Toyota C-HR 2018 và Honda HR-V 2018 trước khi mua",honda hr - v 2018 có_giá rẻ hơn khá nhiều so với đối_thủ toyota_c - hr 2018,0,0,1,0,0
496,So sánh xe Nissan Terra 2019 và Chevrolet Trailblazer 2019: Xe Nhật liệu có tốt hơn xe Mỹ?,"sức_mạnh này thua_kém 1 chút so với chevrolet_trailblazer 2019 ( động_cơ 2,5 l , công_suất 180 mã_lực trên 3.600 vòng / phút , 440 nm trên 2.000 vòng / phút )",1,0,0,0,0
38,Cân nhắc giữa Chevrolet Trailblazer 2018 và Isuzu MU-X 2018 trong phân khúc SUV hạng trung,"isuzu_mu - x được bán ra với tất_cả 5 phiên_bản , trong đó hai phiên_bản đặc_biệt ( black và white_edition ) vừa được bổ_sung hồi đầu năm nay và trong có một bản số sàn động_cơ 2.5 l chuyên chạy dịch_vụ và taxi , cụ_thể giá bán như sau : chevrolet trailblazer 2018 gồm ba phiên_bản đều là máy diesel và được bán ra với mức giá : ó thể thấy ở các phiên_bản , mức giá của hai mẫu xe này không chênh_lệch quá nhiều và dường_như nằm ở mức tốt hơn so với một_vài đối_thủ như ford_everest hay",0,0,1,0,0
8,Chevrolet Spark 2019 và Vinfast Fadil 2019 giống và khác nhau ở đâu?,"tuy_nhiên , bản_thân fadil tốt hơn spark cũng bắt_nguồn từ vấn_đề giá bán",0,0,1,0,0
543,"So sánh xe Toyota Vios 2015 và Mazda 2 2015: ""Tân binh"" hùng manh, ""ngôi vương"" có bị lung lay?",nhờ có được lợi_thế về kích_thước này mà quán quân phân khúc sedan hạng b trong thời_gian qua cũng có khoảng sáng gầm xe cao hơn 2mm,0,1,0,0,0
174,So sánh Mercedes-Benz C200 2019 và Toyota Camry 2019: Đại chiến xe sang Đức - Nhật,"như_vậy , mercedes c200 có_giá cao hơn toyota_camry 2.5 q tới gần 200 triệu đồng",0,0,1,0,0
553,So sánh xe Vinfast LUX SA2.0 2019 và Toyota Fortuner 2019: Xe Việt đại thắng,đèn sương_mù của sa2 . 0 là tích_hợp chiếu góc hiện_đại hơn đối_thủ người nhật,0,0,0,1,0
277,So sánh nhanh Isuzu D-max 4x2 và Mitsubishi Triton 4x2,"không chỉ vậy , tuy thua về kích_thước tổng_thể cùng chiều dài cơ_sở nhưng thiết_kế j - line đặc_trưng của mitsubishi vẫn mang đến cho triton cabin rộng_rãi nhất phân khúc và cả thùng hàng tiện_dụng hơn d - max",0,1,0,0,0
506,So sánh xe Subaru Forester GT Edition 2020 và Peugeot 3008 2020: Ngang giá ngang chất lượng,"nếu bỏ_qua ngoại_hình , nội_thất không quá trẻ_trung mà hướng đến cảm_giác lái mượt_mà , ổn_định và vận_hành an_toàn thì đây là lựa_chọn không_thể tốt hơn tại việt_nam ở thời_điểm hiện_tại",0,0,1,0,0
476,So sánh xe Mercedes-Benz GLC 300 2020 và Land Rover Discovery Sport 2020 vừa ra mắt Việt Nam,"đến với phiên_bản nâng_cấp mới lần này , discovery sport có khung gầm mới nhưng kích_thước ngắn hơn 2mm , cao hơn 3mm so với "" người tiền_nhiệm """,0,1,0,0,0
12,"Chọn ""chuyên cơ mặt đất"" Lexus LX570 hay ""khủng long"" Cadillac Escalade?",điểm_trừ của mẫu suv cỡ lớn nước mỹ là ống_xả dạng đơn có kích_thước quá bé so với tổng_thể chiếc xe cũng như bố_trí một bên không cân_xứng,0,1,0,0,0
554,So sánh xe Volkswagen Passat và Renault Latitude - Phong cách Châu Âu hội tụ,"so về kích_thước xe , latitude tỏ ra có lợi_thế hơn khá nhiều so với đối_thủ",0,1,0,0,0
100,"Rẻ hơn 400 triệu, Zotye Z8 có thực sự kém hơn Mazda CX-5 2018?",zotye z8 sử_dụng động_cơ tăng áp khiến cho chiếc xe_tăng_tốc rất yếu và khi đánh lại dễ bị ghì khiến chiếc xe giảm_tốc_độ nhiều hơn đối_thủ mazda cx - 5,1,0,0,0,0
103,"SUV đô thị tốt nhất hiện nay, chọn Honda HR-V 2018 hay Ford Ecosport 2018?",lợi_thế về kích_thước giúp cho honda hr - v 1.8 l 2018 sở_hữu phần thân xe thoát dáng hơn so với đối_thủ ford_ecosport,0,1,0,0,0
532,So sánh xe Toyota Fortuner 2020 và Peugeot 5008 2020: Chất thực dụng xe Nhật đấu tiện nghi xe châu Âu,"so với thế_hệ đầu_tiên , toyota_fortuner thế_hệ thứ 2 hiện_hành được đánh_giá cao hơn nhiều bởi thiết_kế mềm_mại hơn đã không còn nhiều hình_bóng "" người anh_em "" bán tải hilux",0,1,0,0,0
510,So sánh xe Suzuki Ertiga 2020 và Toyota Avanza 2020: Xe Toyota lép vế!,"nhìn tổng_quan , toyota_avanza không được đánh_giá cao so với ertiga về khía_cạnh này",0,0,0,0,0
320,So sánh nhanh VinFast Fadil 2021 và  Kia Morning 2021 ,"như_vậy , ở thế_hệ mới , giá bán của morning 2021 đã tăng đáng_kể , vào top cao nhất phân khúc",0,0,1,0,0
490,So sánh xe Mitsubishi Xpander 2020 và Suzuki Ertiga Sport 2020: Nâng cấp để tiếp tục cuộc chiến,"về thông_số kích_thước , mitsubishi xpander 2020 đang tỏ ra vượt_trội so với đối_thủ để mang lại chiếc xe rộng_rãi hơn cụ_thể như sau : với thế_hệ thứ 2 của ngôn_ngữ dynamic_shield , mitsubishi xpander 2020 đã nâng tầm cả một thương_hiệu với phong_cách trẻ_trung hướng đến tương_lai",0,1,0,0,0
198,"So sánh Peugeot 5008 2019 và Chevrolet Trailblazer 2019: Chọn công nghệ nước Pháp hay SUV ""chất Mỹ""?","ở trường_hợp ngược_lại , nếu bạn tìm_kiếm một mẫu xe 7 chỗ ngồi với trang_bị , tiện_nghi đủ dùng , và có khả_năng cơ_động trên các loại địa_hình khác nhau , đi kèm với một mức giá bán rẻ so với các đối_thủ trong phân khúc suv 7 chỗ thì chevrolet trailblazer chính là lựa_chọn đáng cân_nhắc",0,0,1,0,0
231,So sánh nhanh Chevrolet Cruze LTZ 2015 và Kia K3 2.0 AT 2013,"mở_cửa và tiếp_cận không_gian bên trong sẽ có đôi_chút bất_ngờ khi cruze mang đến sự rộng_rãi nhỉnh hơn so với k3 , điều này có được phần_nào nhờ vào cách bày trí và tận_dụng các chi_tiết khéo_léo của chevrolet , đổi lại phong_cách nội_thất của kia tươi_trẻ hơn với những đường_nét cách_điệu cá_tính",0,1,0,0,0
354,So sánh xe Chevrolet Trax 2017 và Honda HR-V 2017: SUV cỡ nhỏ Mỹ - Nhật so găng,"so với chevrolet trax 2017 , không_gian nội_thất là một trong những lợi_thế lớn nhất của honda hr - v 2017",0,1,0,0,0
344,"So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: ""Tân binh"" mới nổi thách thức ""lão làng""","đến với những trang_bị ở phần thân , baic beijing x7 đang tỏ ra vượt_trội hơn đối_thủ khi dùng bộ la - zăng 19 inch với họa tiết cầu kỳ hơn",0,1,0,0,0
185,"So sánh Mitsubishi Pajero Sport và Ford Everest: SUV 7 chỗ, máy dầu, giá rẻ dành cho gia đình",hai phiên_bản xăng của suv nhật_bản có_giá bán cao hơn hẳn đối_thủ mỹ,0,0,1,0,0
383,So sánh xe Honda City RS 2021 và Toyota Vios GR-S 2021: Chọn xe sedan thể thao nào?,"tuy_nhiên , bước sang bản facelift , toyota_vios gr - s 2021 cho thấy sự thay_đổi để bắt kịp xu_hướng tương_tự honda city rs đã làm với thiết_kế thể_thao , phóng_khoáng hơn",0,1,0,0,0
53,"Hyundai Santa Fe 2017 và Toyota Fortuner 2017: Chọn Santa Fe rẻ và ""lãi""","về kích_thước , hyundai santafe sở_hữu thông_số chiều dài x rộng x cao là 4690 x 1880 x 1680 mm , hơi kém rộng_rãi so với 4795 x 1855 x 1835 mm của fortuner",0,1,0,0,0
493,"So sánh xe Mitsubishi Xpander 2020 và Toyota Rush 2020: Xpander tăng option, giá vẫn rẻ hơn Rush","về an_toàn , toyota_rush 2020 nhỉnh hơn đối_thủ khi xe đạt tiêu_chuẩn an_toàn 5 sao của asean ncap",0,0,0,0,1
48,"Dưới 400 triệu đồng, chọn Suzuki Celerio 2018 hay Chevrolet Spark LT 2018?","tuy_nhiên , nếu xét về sự thoải_mái thì chiếc xe giá rẻ suzuki celerio 2018 lại vượt_trội hơn so với đối_thủ",0,0,1,0,0
495,So sánh xe Mitsubishi Xpander Cross 2020 và Toyota Rush 2020: Ngang giá chọn xe nào?,"không_gian nội_thất , ghế_ngồi cũng mang đến sự rộng_rãi và tiện_nghi hơn đáng_kể so với đối_thủ",0,1,0,0,0
446,So sánh xe Mazda 2 2020 và Toyota Vios 2020: Cuộc chạy đua Option của xe Nhật Bản,"mazda 2 2020 là phiên_bản nâng_cấp với ngoại_thất mới_mẻ , ngập_tràn công_nghệ nhưng khách_hàng sẽ phải đánh_đổi bằng việc trả mức giá cao nhất phân khúc sedan hạng b",0,0,1,0,0
